 # time [a.u.]         RMT-1           RMT-3           RMT-6          SAE
 5.26600000E+02 -4.01700001E-02 -4.33639033E-02 -4.11978066E-02 -3.76014946E-02
 5.26700000E+02 -3.88649739E-02 -4.22269875E-02 -3.99741506E-02 -3.67052555E-02
 5.26800000E+02 -3.75985466E-02 -4.11053946E-02 -3.87649494E-02 -3.59090552E-02
 5.26900000E+02 -3.63995709E-02 -4.00260857E-02 -3.75976679E-02 -3.52392593E-02
 5.27000000E+02 -3.52958681E-02 -3.90153071E-02 -3.64989858E-02 -3.47211895E-02
 5.27100000E+02 -3.43142721E-02 -3.80985875E-02 -3.54947748E-02 -3.43787682E-02
 5.27200000E+02 -3.34806817E-02 -3.73007201E-02 -3.46101168E-02 -3.42342269E-02
 5.27300000E+02 -3.28199637E-02 -3.66456149E-02 -3.38691884E-02 -3.43078528E-02
 5.27400000E+02 -3.23556131E-02 -3.61560820E-02 -3.32950528E-02 -3.46177176E-02
 5.27500000E+02 -3.21092505E-02 -3.58534121E-02 -3.29092610E-02 -3.51794299E-02
 5.27600000E+02 -3.21000729E-02 -3.57568443E-02 -3.27313532E-02 -3.60059321E-02
 5.27700000E+02 -3.23444235E-02 -3.58831414E-02 -3.27784243E-02 -3.71073637E-02
 5.27800000E+02 -3.28555539E-02 -3.62463735E-02 -3.30648571E-02 -3.84909708E-02
 5.27900000E+02 -3.36436022E-02 -3.68578600E-02 -3.36022310E-02 -4.01609856E-02
 5.28000000E+02 -3.47156859E-02 -3.77260952E-02 -3.43992708E-02 -4.21185094E-02
 5.28100000E+02 -3.60759915E-02 -3.88568310E-02 -3.54619310E-02 -4.43614599E-02
 5.28200000E+02 -3.77257414E-02 -4.02531443E-02 -3.67934820E-02 -4.68845233E-02
 5.28300000E+02 -3.96630405E-02 -4.19151811E-02 -3.83942754E-02 -4.96791718E-02
 5.28400000E+02 -4.18826774E-02 -4.38399786E-02 -4.02615634E-02 -5.27337839E-02
 5.28500000E+02 -4.43760346E-02 -4.60214784E-02 -4.23895072E-02 -5.60337762E-02
 5.28600000E+02 -4.71312208E-02 -4.84506464E-02 -4.47692860E-02 -5.95617319E-02
 5.28700000E+02 -5.01334528E-02 -5.11157039E-02 -4.73893208E-02 -6.32975936E-02
 5.28800000E+02 -5.33655702E-02 -5.40025255E-02 -5.02356654E-02 -6.72188907E-02
 5.28900000E+02 -5.68085000E-02 -5.70949112E-02 -5.32922668E-02 -7.13009568E-02
 5.29000000E+02 -6.04414783E-02 -6.03748322E-02 -5.65412345E-02 -7.55171875E-02
 5.29100000E+02 -6.42419491E-02 -6.38223945E-02 -5.99628422E-02 -7.98393514E-02
 5.29200000E+02 -6.81852135E-02 -6.74155747E-02 -6.35352595E-02 -8.42378987E-02
 5.29300000E+02 -7.22440638E-02 -7.11299406E-02 -6.72342688E-02 -8.86822841E-02
 5.29400000E+02 -7.63886955E-02 -7.49386106E-02 -7.10332009E-02 -9.31413102E-02
 5.29500000E+02 -8.05871290E-02 -7.88125905E-02 -7.49032613E-02 -9.75834963E-02
 5.29600000E+02 -8.48061878E-02 -8.27215740E-02 -7.88143048E-02 -1.01977448E-01
 5.29700000E+02 -8.90128547E-02 -8.66350962E-02 -8.27359667E-02 -1.06292220E-01
 5.29800000E+02 -9.31756505E-02 -9.05237214E-02 -8.66388469E-02 -1.10497684E-01
 5.29900000E+02 -9.72656284E-02 -9.43599436E-02 -9.04954282E-02 -1.14564892E-01
 5.30000000E+02 -1.01256702E-01 -9.81185619E-02 -9.42804652E-02 -1.18466433E-01
 5.30100000E+02 -1.05125253E-01 -1.01776435E-01 -9.79707570E-02 -1.22176776E-01
 5.30200000E+02 -1.08849250E-01 -1.05311806E-01 -1.01544466E-01 -1.25672587E-01
 5.30300000E+02 -1.12407292E-01 -1.08703510E-01 -1.04980310E-01 -1.28933034E-01
 5.30400000E+02 -1.15778029E-01 -1.11930478E-01 -1.08257029E-01 -1.31940059E-01
 5.30500000E+02 -1.18940281E-01 -1.14971796E-01 -1.11353410E-01 -1.34678625E-01
 5.30600000E+02 -1.21873901E-01 -1.17807415E-01 -1.14248982E-01 -1.37136921E-01
 5.30700000E+02 -1.24561132E-01 -1.20419324E-01 -1.16925196E-01 -1.39306536E-01
 5.30800000E+02 -1.26988062E-01 -1.22792855E-01 -1.19366744E-01 -1.41182587E-01
 5.30900000E+02 -1.29145690E-01 -1.24917701E-01 -1.21562619E-01 -1.42763808E-01
 5.31000000E+02 -1.31030324E-01 -1.26788376E-01 -1.23506607E-01 -1.44052584E-01
 5.31100000E+02 -1.32643216E-01 -1.28404012E-01 -1.25197105E-01 -1.45054946E-01
 5.31200000E+02 -1.33989680E-01 -1.29767657E-01 -1.26636415E-01 -1.45780506E-01
 5.31300000E+02 -1.35078017E-01 -1.30885352E-01 -1.27829819E-01 -1.46242349E-01
 5.31400000E+02 -1.35918669E-01 -1.31765353E-01 -1.28784781E-01 -1.46456870E-01
 5.31500000E+02 -1.36523826E-01 -1.32417718E-01 -1.29510535E-01 -1.46443558E-01
 5.31600000E+02 -1.36907547E-01 -1.32854352E-01 -1.30018146E-01 -1.46224740E-01
 5.31700000E+02 -1.37086206E-01 -1.33089371E-01 -1.30320905E-01 -1.45825265E-01
 5.31800000E+02 -1.37078977E-01 -1.33139553E-01 -1.30434821E-01 -1.45272156E-01
 5.31900000E+02 -1.36908044E-01 -1.33024590E-01 -1.30378923E-01 -1.44594216E-01
 5.32000000E+02 -1.36598389E-01 -1.32766980E-01 -1.30175178E-01 -1.43821600E-01
 5.32100000E+02 -1.36177115E-01 -1.32391499E-01 -1.29847976E-01 -1.42985354E-01
 5.32200000E+02 -1.35672486E-01 -1.31924367E-01 -1.29423298E-01 -1.42116935E-01
 5.32300000E+02 -1.35112907E-01 -1.31392309E-01 -1.28927771E-01 -1.41247709E-01
 5.32400000E+02 -1.34526078E-01 -1.30821721E-01 -1.28387818E-01 -1.40408441E-01
 5.32500000E+02 -1.33938441E-01 -1.30238082E-01 -1.27829068E-01 -1.39628778E-01
 5.32600000E+02 -1.33374933E-01 -1.29665644E-01 -1.27276042E-01 -1.38936746E-01
 5.32700000E+02 -1.32858932E-01 -1.29127335E-01 -1.26752069E-01 -1.38358245E-01
 5.32800000E+02 -1.32412258E-01 -1.28644739E-01 -1.26279254E-01 -1.37916586E-01
 5.32900000E+02 -1.32055073E-01 -1.28238004E-01 -1.25878400E-01 -1.37632040E-01
 5.33000000E+02 -1.31805625E-01 -1.27925625E-01 -1.25568773E-01 -1.37521430E-01
 5.33100000E+02 -1.31679819E-01 -1.27724047E-01 -1.25367694E-01 -1.37597777E-01
 5.33200000E+02 -1.31690698E-01 -1.27647137E-01 -1.25289988E-01 -1.37870004E-01
 5.33300000E+02 -1.31847879E-01 -1.27705663E-01 -1.25347453E-01 -1.38342688E-01
 5.33400000E+02 -1.32157068E-01 -1.27906793E-01 -1.25548318E-01 -1.39015861E-01
 5.33500000E+02 -1.32619652E-01 -1.28253659E-01 -1.25896788E-01 -1.39884914E-01
 5.33600000E+02 -1.33232453E-01 -1.28745117E-01 -1.26392789E-01 -1.40940588E-01
 5.33700000E+02 -1.33987627E-01 -1.29375688E-01 -1.27031885E-01 -1.42169019E-01
 5.33800000E+02 -1.34872766E-01 -1.30135565E-01 -1.27805256E-01 -1.43551852E-01
 5.33900000E+02 -1.35871183E-01 -1.31010807E-01 -1.28699866E-01 -1.45066422E-01
 5.34000000E+02 -1.36962394E-01 -1.31983714E-01 -1.29698794E-01 -1.46686106E-01
 5.34100000E+02 -1.38122708E-01 -1.33033361E-01 -1.30781795E-01 -1.48380702E-01
 5.34200000E+02 -1.39325860E-01 -1.34136145E-01 -1.31925822E-01 -1.50116824E-01
 5.34300000E+02 -1.40543555E-01 -1.35266194E-01 -1.33105402E-01 -1.51858439E-01
 5.34400000E+02 -1.41745855E-01 -1.36395826E-01 -1.34293103E-01 -1.53567412E-01
 5.34500000E+02 -1.42901386E-01 -1.37495760E-01 -1.35459746E-01 -1.55204018E-01
 5.34600000E+02 -1.43977471E-01 -1.38535195E-01 -1.36574472E-01 -1.56727531E-01
 5.34700000E+02 -1.44940318E-01 -1.39482014E-01 -1.37604932E-01 -1.58096992E-01
 5.34800000E+02 -1.45755422E-01 -1.40303268E-01 -1.38517735E-01 -1.59271977E-01
 5.34900000E+02 -1.46388299E-01 -1.40965936E-01 -1.39279196E-01 -1.60213309E-01
 5.35000000E+02 -1.46805515E-01 -1.41437644E-01 -1.39856074E-01 -1.60883823E-01
 5.35100000E+02 -1.46975847E-01 -1.41687649E-01 -1.40216626E-01 -1.61249027E-01
 5.35200000E+02 -1.46871354E-01 -1.41687935E-01 -1.40331736E-01 -1.61277664E-01
 5.35300000E+02 -1.46468130E-01 -1.41413943E-01 -1.40175695E-01 -1.60942276E-01
 5.35400000E+02 -1.45746603E-01 -1.40844977E-01 -1.39726629E-01 -1.60219709E-01
 5.35500000E+02 -1.44691435E-01 -1.39964241E-01 -1.38966554E-01 -1.59091533E-01
 5.35600000E+02 -1.43291222E-01 -1.38758650E-01 -1.37881177E-01 -1.57544420E-01
 5.35700000E+02 -1.41538272E-01 -1.37218664E-01 -1.36459763E-01 -1.55570389E-01
 5.35800000E+02 -1.39428690E-01 -1.35338410E-01 -1.34695248E-01 -1.53166956E-01
 5.35900000E+02 -1.36962817E-01 -1.33116027E-01 -1.32584621E-01 -1.50337257E-01
 5.36000000E+02 -1.34145901E-01 -1.30554217E-01 -1.30129495E-01 -1.47090086E-01
 5.36100000E+02 -1.30988748E-01 -1.27660843E-01 -1.27336744E-01 -1.43439792E-01
 5.36200000E+02 -1.27508058E-01 -1.24449319E-01 -1.24218900E-01 -1.39406096E-01
 5.36300000E+02 -1.23726232E-01 -1.20938505E-01 -1.20794096E-01 -1.35013795E-01
 5.36400000E+02 -1.19670572E-01 -1.17152116E-01 -1.17085478E-01 -1.30292342E-01
 5.36500000E+02 -1.15372082E-01 -1.13117731E-01 -1.13120228E-01 -1.25275329E-01
 5.36600000E+02 -1.10864152E-01 -1.08865645E-01 -1.08928410E-01 -1.19999901E-01
 5.36700000E+02 -1.06181473E-01 -1.04427863E-01 -1.04541959E-01 -1.14506143E-01
 5.36800000E+02 -1.01359415E-01 -9.98374526E-02 -9.99940035E-02 -1.08836456E-01
 5.36900000E+02 -9.64339017E-02 -9.51283337E-02 -9.53186468E-02 -1.03034857E-01
 5.37000000E+02 -9.14416344E-02 -9.03353953E-02 -9.05510602E-02 -9.71462249E-02
 5.37100000E+02 -8.64203391E-02 -8.54946693E-02 -8.57276682E-02 -9.12155231E-02
 5.37200000E+02 -8.14086930E-02 -8.06432636E-02 -8.08860870E-02 -8.52870382E-02
 5.37300000E+02 -7.64457129E-02 -7.58188267E-02 -7.60646162E-02 -7.94036471E-02
 5.37400000E+02 -7.15695735E-02 -7.10585206E-02 -7.13012117E-02 -7.36061164E-02
 5.37500000E+02 -6.68160738E-02 -6.63976356E-02 -6.66320977E-02 -6.79324534E-02
 5.37600000E+02 -6.22170725E-02 -6.18681501E-02 -6.20902837E-02 -6.24173300E-02
 5.37700000E+02 -5.77992765E-02 -5.74975445E-02 -5.77043357E-02 -5.70915902E-02
 5.37800000E+02 -5.35836229E-02 -5.33081353E-02 -5.34976523E-02 -5.19818444E-02
 5.37900000E+02 -4.95853584E-02 -4.93170140E-02 -4.94883727E-02 -4.71101508E-02
 5.38000000E+02 -4.58146628E-02 -4.55365112E-02 -4.56898183E-02 -4.24937916E-02
 5.38100000E+02 -4.22775595E-02 -4.19749353E-02 -4.21112420E-02 -3.81451463E-02
 5.38200000E+02 -3.89767423E-02 -3.86372939E-02 -3.87585537E-02 -3.40716661E-02
 5.38300000E+02 -3.59120577E-02 -3.55257193E-02 -3.56347582E-02 -3.02759449E-02
 5.38400000E+02 -3.30804768E-02 -3.26394708E-02 -3.27399377E-02 -2.67558846E-02
 5.38500000E+02 -3.04756384E-02 -2.99745300E-02 -3.00708235E-02 -2.35049488E-02
 5.38600000E+02 -2.80871626E-02 -2.75229910E-02 -2.76201353E-02 -2.05125008E-02
 5.38700000E+02 -2.59000906E-02 -2.52725184E-02 -2.53760075E-02 -1.77642148E-02
 5.38800000E+02 -2.38947410E-02 -2.32061743E-02 -2.33217855E-02 -1.52425521E-02
 5.38900000E+02 -2.20472116E-02 -2.13027988E-02 -2.14364097E-02 -1.29272886E-02
 5.39000000E+02 -2.03305072E-02 -1.95379813E-02 -1.96953982E-02 -1.07960829E-02
 5.39100000E+02 -1.87161235E-02 -1.78854574E-02 -1.80722792E-02 -8.82506943E-03
 5.39200000E+02 -1.71757122E-02 -1.63186408E-02 -1.65401470E-02 -6.98946525E-03
 5.39300000E+02 -1.56824672E-02 -1.48119338E-02 -1.50730040E-02 -5.26417631E-03
 5.39400000E+02 -1.42119147E-02 -1.33415472E-02 -1.36465896E-02 -3.62438995E-03
 5.39500000E+02 -1.27420421E-02 -1.18857146E-02 -1.22386080E-02 -2.04614168E-03
 5.39600000E+02 -1.12528893E-02 -1.04244150E-02 -1.08284534E-02 -5.06844735E-04
 5.39700000E+02 -9.72596620E-03 -8.93888246E-03 -9.39675398E-03  1.01422809E-03
 5.39800000E+02 -8.14385953E-03 -7.41126114E-03 -7.92503963E-03  2.53551908E-03
 5.39900000E+02 -6.49036123E-03 -5.82469289E-03 -6.39577398E-03  4.07282431E-03
 5.40000000E+02 -4.75119504E-03 -4.16395347E-03 -4.79302794E-03  5.63900219E-03
 5.40100000E+02 -2.91519341E-03 -2.41650712E-03 -3.10360076E-03  7.24375621E-03
 5.40200000E+02 -9.75508914E-04 -5.73652941E-04 -1.31816346E-03  8.89349411E-03
 5.40300000E+02  1.06953556E-03  1.36862086E-03  5.67878253E-04  1.05912645E-02
 5.40400000E+02  3.21627735E-03  3.40936032E-03  2.55410032E-03  1.23367699E-02
 5.40500000E+02  5.45626216E-03  5.54303019E-03  4.63543040E-03  1.41264535E-02
 5.40600000E+02  7.77731642E-03  7.76039654E-03  6.80302380E-03  1.59536565E-02
 5.40700000E+02  1.01647346E-02  1.00495739E-02  9.04530087E-03  1.78088395E-02
 5.40800000E+02  1.26021936E-02  1.23968715E-02  1.13487918E-02  1.96798634E-02
 5.40900000E+02  1.50721310E-02  1.47871965E-02  1.36985362E-02  2.15523200E-02
 5.41000000E+02  1.75556122E-02  1.72039915E-02  1.60780242E-02  2.34099069E-02
 5.41100000E+02  2.00319237E-02  1.96289034E-02  1.84688633E-02  2.52348361E-02
 5.41200000E+02  2.24782774E-02  2.20415002E-02  2.08504977E-02  2.70082680E-02
 5.41300000E+02  2.48699326E-02  2.44193277E-02  2.32002611E-02  2.87107616E-02
 5.41400000E+02  2.71808677E-02  2.67384391E-02  2.54939063E-02  3.03227318E-02
 5.41500000E+02  2.93848659E-02  2.89743154E-02  2.77065266E-02  3.18249054E-02
 5.41600000E+02  3.14567074E-02  3.11029290E-02  2.98136286E-02  3.31987658E-02
 5.41700000E+02  3.33731156E-02  3.31016443E-02  3.17920482E-02  3.44269795E-02
 5.41800000E+02  3.51132341E-02  3.49497481E-02  3.36205019E-02  3.54937937E-02
 5.41900000E+02  3.66586319E-02  3.66285688E-02  3.52797289E-02  3.63853991E-02
 5.42000000E+02  3.79930488E-02  3.81213477E-02  3.67523783E-02  3.70902514E-02
 5.42100000E+02  3.91022032E-02  3.94131070E-02  3.80228862E-02  3.75993491E-02
 5.42200000E+02  3.99739199E-02  4.04907574E-02  3.90775841E-02  3.79064608E-02
 5.42300000E+02  4.05986667E-02  4.13435277E-02  3.99051259E-02  3.80082992E-02
 5.42400000E+02  4.09703467E-02  4.19636315E-02  4.04971577E-02  3.79046401E-02
 5.42500000E+02  4.10870543E-02  4.23469272E-02  4.08489910E-02  3.75983952E-02
 5.42600000E+02  4.09514693E-02  4.24933215E-02  4.09600291E-02  3.70956426E-02
 5.42700000E+02  4.05707222E-02  4.24067442E-02  4.08337739E-02  3.64056127E-02
 5.42800000E+02  3.99557670E-02  4.20947158E-02  4.04774215E-02  3.55406183E-02
 5.42900000E+02  3.91205256E-02  4.15676786E-02  3.99012100E-02  3.45159339E-02
 5.43000000E+02  3.80811290E-02  4.08383830E-02  3.91177935E-02  3.33496365E-02
 5.43100000E+02  3.68555467E-02  3.99215548E-02  3.81418828E-02  3.20624083E-02
 5.43200000E+02  3.54636782E-02  3.88339365E-02  3.69902558E-02  3.06772697E-02
 5.43300000E+02  3.39277910E-02  3.75945877E-02  3.56820469E-02  2.92192403E-02
 5.43400000E+02  3.22729843E-02  3.62252477E-02  3.42391099E-02  2.77149798E-02
 5.43500000E+02  3.05273639E-02  3.47504989E-02  3.26861954E-02  2.61924525E-02
 5.43600000E+02  2.87216936E-02  3.31975400E-02  3.10507420E-02  2.46805920E-02
 5.43700000E+02  2.68885581E-02  3.15955176E-02  2.93622304E-02  2.32089424E-02
 5.43800000E+02  2.50612383E-02  2.99746061E-02  2.76512547E-02  2.18072650E-02
 5.43900000E+02  2.32726510E-02  2.83650880E-02  2.59485739E-02  2.05051187E-02
 5.44000000E+02  2.15546082E-02  2.67966386E-02  2.42843475E-02  1.93314620E-02
 5.44100000E+02  1.99375452E-02  2.52979681E-02  2.26877256E-02  1.83142384E-02
 5.44200000E+02  1.84506126E-02  2.38968918E-02  2.11868771E-02  1.74799756E-02
 5.44300000E+02  1.71219151E-02  2.26203849E-02  1.98090911E-02  1.68534942E-02
 5.44400000E+02  1.59785869E-02  2.14945850E-02  1.85807968E-02  1.64576348E-02
 5.44500000E+02  1.50465723E-02  2.05447335E-02  1.75275115E-02  1.63129466E-02
 5.44600000E+02  1.43500905E-02  1.97947051E-02  1.66734234E-02  1.64374292E-02
 5.44700000E+02  1.39109542E-02  1.92663187E-02  1.60407617E-02  1.68463149E-02
 5.44800000E+02  1.37479258E-02  1.89787970E-02  1.56492350E-02  1.75519191E-02
 5.44900000E+02  1.38763239E-02  1.89484034E-02  1.55156046E-02  1.85635476E-02
 5.45000000E+02  1.43079300E-02  1.91883578E-02  1.56535352E-02  1.98873341E-02
 5.45100000E+02  1.50511597E-02  1.97086965E-02  1.60735078E-02  2.15260686E-02
 5.45200000E+02  1.61112878E-02  2.05164642E-02  1.67829800E-02  2.34791364E-02
 5.45300000E+02  1.74905605E-02  2.16160371E-02  1.77867303E-02  2.57424305E-02
 5.45400000E+02  1.91880839E-02  2.30087926E-02  1.90865651E-02  2.83083347E-02
 5.45500000E+02  2.11995712E-02  2.46928293E-02  2.06810268E-02  3.11658674E-02
 5.45600000E+02  2.35170946E-02  2.66629707E-02  2.25653905E-02  3.43008465E-02
 5.45700000E+02  2.61290638E-02  2.89108379E-02  2.47317377E-02  3.76960109E-02
 5.45800000E+02  2.90205122E-02  3.14248924E-02  2.71689805E-02  4.13312061E-02
 5.45900000E+02  3.21736536E-02  3.41908990E-02  2.98633091E-02  4.51836394E-02
 5.46000000E+02  3.55684870E-02  3.71922243E-02  3.27984574E-02  4.92280981E-02
 5.46100000E+02  3.91832224E-02  4.04102049E-02  3.59560747E-02  5.34371849E-02
 5.46200000E+02  4.29943239E-02  4.38243402E-02  3.93159958E-02  5.77816600E-02
 5.46300000E+02  4.69761940E-02  4.74120089E-02  4.28559608E-02  6.22307740E-02
 5.46400000E+02  5.11006865E-02  5.11481125E-02  4.65512559E-02  6.67526056E-02
 5.46500000E+02  5.53368184E-02  5.50048618E-02  5.03744662E-02  7.13144062E-02
 5.46600000E+02  5.96509893E-02  5.89519878E-02  5.42956830E-02  7.58829931E-02
 5.46700000E+02  6.40078844E-02  6.29574229E-02  5.82831699E-02  8.04251553E-02
 5.46800000E+02  6.83719251E-02  6.69885343E-02  6.23045467E-02  8.49080355E-02
 5.46900000E+02  7.27089120E-02  7.10135274E-02  6.63281682E-02  8.92995099E-02
 5.47000000E+02  7.69873519E-02  7.50026032E-02  7.03242896E-02  9.35685809E-02
 5.47100000E+02  8.11790642E-02  7.89285926E-02  7.42657206E-02  9.76857587E-02
 5.47200000E+02  8.52588945E-02  8.27668321E-02  7.81277132E-02  1.01623423E-01
 5.47300000E+02  8.92037223E-02  8.64944104E-02  8.18872394E-02  1.05356169E-01
 5.47400000E+02  9.29912145E-02  9.00891690E-02  8.55219780E-02  1.08861135E-01
 5.47500000E+02  9.65989024E-02  9.35289006E-02  8.90094995E-02  1.12118292E-01
 5.47600000E+02  1.00004031E-01  9.67911740E-02  9.23270482E-02  1.15110717E-01
 5.47700000E+02  1.03184347E-01  9.98539401E-02  9.54521284E-02  1.17824814E-01
 5.47800000E+02  1.06119611E-01  1.02696812E-01  9.83637622E-02  1.20250510E-01
 5.47900000E+02  1.08793365E-01  1.05302615E-01  1.01044057E-01  1.22381402E-01
 5.48000000E+02  1.11194369E-01  1.07658736E-01  1.03479574E-01  1.24214851E-01
 5.48100000E+02  1.13317257E-01  1.09757834E-01  1.05662084E-01  1.25752044E-01
 5.48200000E+02  1.15162279E-01  1.11597774E-01  1.07588526E-01  1.26997988E-01
 5.48300000E+02  1.16734297E-01  1.13180853E-01  1.09260260E-01  1.27961463E-01
 5.48400000E+02  1.18041483E-01  1.14512709E-01  1.10681971E-01  1.28654914E-01
 5.48500000E+02  1.19094206E-01  1.15601303E-01  1.11860652E-01  1.29094299E-01
 5.48600000E+02  1.19904482E-01  1.16456348E-01  1.12805018E-01  1.29298869E-01
 5.48700000E+02  1.20486057E-01  1.17089289E-01  1.13525502E-01  1.29290914E-01
 5.48800000E+02  1.20854978E-01  1.17513751E-01  1.14034722E-01  1.29095445E-01
 5.48900000E+02  1.21030252E-01  1.17746132E-01  1.14348119E-01  1.28739836E-01
 5.49000000E+02  1.21034232E-01  1.17806025E-01  1.14484419E-01  1.28253425E-01
 5.49100000E+02  1.20892455E-01  1.17716186E-01  1.14465658E-01  1.27667070E-01
 5.49200000E+02  1.20632926E-01  1.17502008E-01  1.14316663E-01  1.27012680E-01
 5.49300000E+02  1.20285006E-01  1.17190578E-01  1.14064137E-01  1.26322713E-01
 5.49400000E+02  1.19878233E-01  1.16809608E-01  1.13735573E-01  1.25629656E-01
 5.49500000E+02  1.19441349E-01  1.16386467E-01  1.13358287E-01  1.24965498E-01
 5.49600000E+02  1.19001726E-01  1.15947547E-01  1.12958761E-01  1.24361185E-01
 5.49700000E+02  1.18585157E-01  1.15517963E-01  1.12562356E-01  1.23846094E-01
 5.49800000E+02  1.18215914E-01  1.15121530E-01  1.12193271E-01  1.23447505E-01
 5.49900000E+02  1.17916819E-01  1.14780812E-01  1.11874608E-01  1.23190102E-01
 5.50000000E+02  1.17709189E-01  1.14517087E-01  1.11628318E-01  1.23095505E-01
 5.50100000E+02  1.17612539E-01  1.14350104E-01  1.11474965E-01  1.23181834E-01
 5.50200000E+02  1.17644089E-01  1.14297677E-01  1.11433284E-01  1.23463305E-01
 5.50300000E+02  1.17818154E-01  1.14375042E-01  1.11519542E-01  1.23949927E-01
 5.50400000E+02  1.18145541E-01  1.14594269E-01  1.11746920E-01  1.24647241E-01
 5.50500000E+02  1.18633033E-01  1.14963775E-01  1.12125025E-01  1.25556092E-01
 5.50600000E+02  1.19283002E-01  1.15487867E-01  1.12659371E-01  1.26672464E-01
 5.50700000E+02  1.20093142E-01  1.16166423E-01  1.13351037E-01  1.27987486E-01
 5.50800000E+02  1.21056334E-01  1.16994827E-01  1.14196620E-01  1.29487467E-01
 5.50900000E+02  1.22160653E-01  1.17964011E-01  1.15188211E-01  1.31154011E-01
 5.51000000E+02  1.23389560E-01  1.19060482E-01  1.16313401E-01  1.32964150E-01
 5.51100000E+02  1.24722302E-01  1.20266606E-01  1.17555512E-01  1.34890623E-01
 5.51200000E+02  1.26134512E-01  1.21561037E-01  1.18893993E-01  1.36902349E-01
 5.51300000E+02  1.27598909E-01  1.22919429E-01  1.20305175E-01  1.38964862E-01
 5.51400000E+02  1.29086007E-01  1.24315038E-01  1.21762849E-01  1.41040770E-01
 5.51500000E+02  1.30564652E-01  1.25719079E-01  1.23238561E-01  1.43090406E-01
 5.51600000E+02  1.32002343E-01  1.27101275E-01  1.24702188E-01  1.45072407E-01
 5.51700000E+02  1.33365354E-01  1.28429999E-01  1.26122066E-01  1.46944205E-01
 5.51800000E+02  1.34618822E-01  1.29672218E-01  1.27464936E-01  1.48662644E-01
 5.51900000E+02  1.35726975E-01  1.30793710E-01  1.28696153E-01  1.50184842E-01
 5.52000000E+02  1.36653700E-01  1.31759685E-01  1.29780271E-01  1.51469055E-01
 5.52100000E+02  1.37363505E-01  1.32535888E-01  1.30682137E-01  1.52475389E-01
 5.52200000E+02  1.37822779E-01  1.33089432E-01  1.31367731E-01  1.53166639E-01
 5.52300000E+02  1.38001045E-01  1.33389734E-01  1.31805217E-01  1.53508979E-01
 5.52400000E+02  1.37871967E-01  1.33409709E-01  1.31966165E-01  1.53472500E-01
 5.52500000E+02  1.37413874E-01  1.33126332E-01  1.31826154E-01  1.53031788E-01
 5.52600000E+02  1.36609777E-01  1.32520793E-01  1.31364971E-01  1.52166401E-01
 5.52700000E+02  1.35447018E-01  1.31578394E-01  1.30566510E-01  1.50861217E-01
 5.52800000E+02  1.33916899E-01  1.30288260E-01  1.29418473E-01  1.49106745E-01
 5.52900000E+02  1.32014557E-01  1.28643194E-01  1.27912257E-01  1.46899325E-01
 5.53000000E+02  1.29739306E-01  1.26639967E-01  1.26043270E-01  1.44241163E-01
 5.53100000E+02  1.27095355E-01  1.24279968E-01  1.23811594E-01  1.41140377E-01
 5.53200000E+02  1.24092630E-01  1.21569860E-01  1.21222676E-01  1.37610992E-01
 5.53300000E+02  1.20747316E-01  1.18522102E-01  1.18287882E-01  1.33672770E-01
 5.53400000E+02  1.17081846E-01  1.15155088E-01  1.15024660E-01  1.29350938E-01
 5.53500000E+02  1.13124202E-01  1.11492660E-01  1.11456079E-01  1.24675848E-01
